GeneID,FC0_1,FC0_2,FC0_3,FC1_1,FC1_2,FC1_3,FC3_1,FC3_2,FC3_3,FC2_1,FC2_2,FC2_3,DBM0_1,DBM0_2,DBM0_3,DBM25_1,DBM25_2,DBM25_3,DBM50_1,DBM50_2,DBM50_3,DBM75_1,DBM75_2,DBM75_3
DBM75_3_k141_96166_gene_69562,0,4,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,36,0,38
DBM75_3_k141_96167_gene_69563,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18
DBM75_3_k141_96169_gene_69565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
DBM75_3_k141_96178_gene_69567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96178_gene_69568,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,30
DBM75_3_k141_96190_gene_69571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
DBM75_3_k141_96191_gene_69572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,34
DBM75_3_k141_96194_gene_69574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96202_gene_69577,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,16,54
DBM75_3_k141_96202_gene_69578,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16
DBM75_3_k141_96204_gene_69579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24
DBM75_3_k141_96205_gene_69580,0,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,84
DBM75_3_k141_96205_gene_69581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14
DBM75_3_k141_96206_gene_69582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96206_gene_69583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
DBM75_3_k141_96208_gene_69584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,76
DBM75_3_k141_96208_gene_69585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8
DBM75_3_k141_96209_gene_69586,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,36
DBM75_3_k141_96211_gene_69587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
DBM75_3_k141_96212_gene_69588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
DBM75_3_k141_96213_gene_69589,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30
DBM75_3_k141_96220_gene_69590,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,18
DBM75_3_k141_96222_gene_69591,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,58
DBM75_3_k141_96222_gene_69592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12
DBM75_3_k141_96234_gene_69595,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
DBM75_3_k141_96234_gene_69596,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
DBM75_3_k141_96234_gene_69597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96236_gene_69598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,46
DBM75_3_k141_96236_gene_69599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,42
DBM75_3_k141_96237_gene_69600,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,90
DBM75_3_k141_96237_gene_69601,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,74
DBM75_3_k141_96245_gene_69602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
DBM75_3_k141_96245_gene_69604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,20,6,16
DBM75_3_k141_96259_gene_69609,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,12,4,38
DBM75_3_k141_96261_gene_69610,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,24
DBM75_3_k141_96261_gene_69611,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,40
DBM75_3_k141_96262_gene_69613,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,60
DBM75_3_k141_96265_gene_69614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
DBM75_3_k141_96271_gene_69618,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,84
DBM75_3_k141_96271_gene_69619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
DBM75_3_k141_96274_gene_69620,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,276
DBM75_3_k141_96276_gene_69621,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6,84
DBM75_3_k141_96281_gene_69623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
DBM75_3_k141_96282_gene_69624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
DBM75_3_k141_96282_gene_69625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16
DBM75_3_k141_96285_gene_69626,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,22,16,32
DBM75_3_k141_96287_gene_69627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DBM75_3_k141_96295_gene_69628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
DBM75_3_k141_96295_gene_69629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DBM75_3_k141_96296_gene_69631,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,68
DBM75_3_k141_96299_gene_69634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,92
DBM75_3_k141_96299_gene_69635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,72
DBM75_3_k141_96299_gene_69636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,74
DBM75_3_k141_96299_gene_69637,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,68
DBM75_3_k141_96302_gene_69638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
DBM75_3_k141_96304_gene_69640,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,2,36
DBM75_3_k141_96313_gene_69644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96321_gene_69645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,84
DBM75_3_k141_96327_gene_69653,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
DBM75_3_k141_96331_gene_69654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16
DBM75_3_k141_96331_gene_69655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,14
DBM75_3_k141_96332_gene_69657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
DBM75_3_k141_96333_gene_69658,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,66
DBM75_3_k141_96335_gene_69660,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8
DBM75_3_k141_96339_gene_69661,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,26
DBM75_3_k141_96341_gene_69662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12
DBM75_3_k141_96341_gene_69663,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58
DBM75_3_k141_96345_gene_69664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
DBM75_3_k141_96352_gene_69666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,102
DBM75_3_k141_96367_gene_69669,0,10,4,2,10,2,0,8,0,6,8,0,0,2,0,0,0,4,0,0,0,102,46,130
DBM75_3_k141_96370_gene_69670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
DBM75_3_k141_96371_gene_69672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96371_gene_69673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
DBM75_3_k141_96371_gene_69674,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,54
DBM75_3_k141_96374_gene_69675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96374_gene_69676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
DBM75_3_k141_96375_gene_69677,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
DBM75_3_k141_96376_gene_69678,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,34
DBM75_3_k141_96381_gene_69679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
DBM75_3_k141_96383_gene_69682,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,36
DBM75_3_k141_96386_gene_69683,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,88
DBM75_3_k141_96386_gene_69685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,28
DBM75_3_k141_96394_gene_69687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,56
DBM75_3_k141_96396_gene_69688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96396_gene_69689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96396_gene_69690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96397_gene_69692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96397_gene_69693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96400_gene_69694,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,90
DBM75_3_k141_96416_gene_69696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,28
DBM75_3_k141_96421_gene_69698,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,40
DBM75_3_k141_96421_gene_69699,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,22,26,96
DBM75_3_k141_96422_gene_69706,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28
DBM75_3_k141_96423_gene_69707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16
DBM75_3_k141_96425_gene_69708,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,2,66
DBM75_3_k141_96425_gene_69709,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,10
DBM75_3_k141_96427_gene_69710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
DBM75_3_k141_96427_gene_69711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,66
DBM75_3_k141_96429_gene_69712,0,12,0,0,6,0,0,0,2,0,8,2,0,0,0,0,0,4,0,0,0,26,24,22
DBM75_3_k141_96431_gene_69713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96434_gene_69714,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,58
DBM75_3_k141_96437_gene_69715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,26
DBM75_3_k141_96437_gene_69716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
DBM75_3_k141_96440_gene_69717,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,58
DBM75_3_k141_96441_gene_69718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96446_gene_69719,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,18
DBM75_3_k141_96446_gene_69720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96449_gene_69722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22
DBM75_3_k141_96450_gene_69723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,16
DBM75_3_k141_96457_gene_69728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,26
DBM75_3_k141_96458_gene_69729,0,6,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,112,12,774
DBM75_3_k141_96468_gene_69735,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,22,0,8
DBM75_3_k141_96469_gene_69737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,32,0,104
DBM75_3_k141_96469_gene_69738,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,40
DBM75_3_k141_96472_gene_69739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
DBM75_3_k141_96472_gene_69740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,22
DBM75_3_k141_96479_gene_69742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96482_gene_69743,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10
DBM75_3_k141_96490_gene_69746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
DBM75_3_k141_96493_gene_69747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,20
DBM75_3_k141_96493_gene_69748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
DBM75_3_k141_96498_gene_69752,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,24,8,42
DBM75_3_k141_96500_gene_69753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DBM75_3_k141_96504_gene_69754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40
DBM75_3_k141_96507_gene_69755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
DBM75_3_k141_96510_gene_69756,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,30
DBM75_3_k141_96511_gene_69757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
DBM75_3_k141_96511_gene_69758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96512_gene_69759,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,74
DBM75_3_k141_96512_gene_69760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,108
DBM75_3_k141_96513_gene_69761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8
DBM75_3_k141_96513_gene_69762,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,34
DBM75_3_k141_96518_gene_69763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DBM75_3_k141_96518_gene_69764,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,54
DBM75_3_k141_96518_gene_69765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,50
DBM75_3_k141_96518_gene_69766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,40
DBM75_3_k141_96521_gene_69767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14
DBM75_3_k141_96521_gene_69769,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,28
DBM75_3_k141_96522_gene_69770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58
DBM75_3_k141_96523_gene_69771,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,24
DBM75_3_k141_96524_gene_69772,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,60,2,666
DBM75_3_k141_96529_gene_69774,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14
DBM75_3_k141_96529_gene_69775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96532_gene_69776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
DBM75_3_k141_96538_gene_69778,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
DBM75_3_k141_96538_gene_69779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,34
DBM75_3_k141_96539_gene_69780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,4,24
DBM75_3_k141_96539_gene_69781,4,2,4,6,2,2,0,6,4,6,0,6,0,0,0,4,0,4,4,0,0,68,26,104
DBM75_3_k141_96539_gene_69784,0,0,0,0,4,0,0,0,2,2,0,10,0,4,0,4,0,6,8,0,0,14,14,60
DBM75_3_k141_96539_gene_69785,2,2,0,0,12,0,4,10,0,10,0,0,0,0,0,0,0,4,2,0,0,40,24,58
DBM75_3_k141_96539_gene_69786,0,4,0,2,16,4,0,4,0,2,0,0,0,2,0,0,0,2,0,0,0,52,8,84
DBM75_3_k141_96539_gene_69788,0,4,2,8,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,22,8,76
DBM75_3_k141_96542_gene_69790,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,34,2,52
DBM75_3_k141_96543_gene_69791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24
DBM75_3_k141_96543_gene_69792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80
DBM75_3_k141_96545_gene_69796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DBM75_3_k141_96548_gene_69798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DBM75_3_k141_96548_gene_69799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96559_gene_69803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DBM75_3_k141_96562_gene_69804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
DBM75_3_k141_96562_gene_69805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96562_gene_69806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
DBM75_3_k141_96564_gene_69807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32
DBM75_3_k141_96564_gene_69808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96571_gene_69810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96573_gene_69812,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,58,36,44
DBM75_3_k141_96581_gene_69813,0,6,4,0,0,4,4,4,0,0,4,2,0,0,0,0,0,2,0,0,0,10,2,52
DBM75_3_k141_96588_gene_69814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20
DBM75_3_k141_96592_gene_69815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96596_gene_69816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24
DBM75_3_k141_96597_gene_69817,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
DBM75_3_k141_96598_gene_69819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96598_gene_69820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96598_gene_69821,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
DBM75_3_k141_96601_gene_69823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96601_gene_69824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
DBM75_3_k141_96604_gene_69825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
DBM75_3_k141_96604_gene_69826,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
DBM75_3_k141_96605_gene_69827,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,48
DBM75_3_k141_96605_gene_69828,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,56
DBM75_3_k141_96607_gene_69829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20
DBM75_3_k141_96611_gene_69831,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,14,248
DBM75_3_k141_96613_gene_69832,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,62
DBM75_3_k141_96617_gene_69835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96617_gene_69836,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,24
DBM75_3_k141_96619_gene_69837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DBM75_3_k141_96620_gene_69838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96623_gene_69839,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,20
DBM75_3_k141_96623_gene_69840,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,12
DBM75_3_k141_96623_gene_69841,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,26,4,18
DBM75_3_k141_96630_gene_69842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,24
DBM75_3_k141_96631_gene_69843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96631_gene_69844,0,0,0,6,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,8,2,46
DBM75_3_k141_96635_gene_69845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,22,2,36
DBM75_3_k141_96640_gene_69846,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,6,44
DBM75_3_k141_96640_gene_69847,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,12
DBM75_3_k141_96644_gene_69848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DBM75_3_k141_96644_gene_69849,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,8,22
DBM75_3_k141_96647_gene_69850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12
DBM75_3_k141_96652_gene_69852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,20
DBM75_3_k141_96658_gene_69854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,58
DBM75_3_k141_96662_gene_69855,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,44,34
DBM75_3_k141_96662_gene_69856,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,26,16,62
DBM75_3_k141_96664_gene_69857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,32
DBM75_3_k141_96664_gene_69858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_3_k141_96665_gene_69859,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,42,2,164
