#Taxonomy,FC0_1,FC0_2,FC0_3,FC1_1,FC1_2,FC1_3,FC3_1,FC3_2,FC3_3,FC2_1,FC2_2,FC2_3,DBM0_1,DBM0_2,DBM0_3,DBM25_1,DBM25_2,DBM25_3,DBM50_1,DBM50_2,DBM50_3,DBM75_1,DBM75_2,DBM75_3
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter_sp._JDX94,1.82189277249553,0,0.313483791356839,0,0,0,0,0,0,0,0,0,0.272322616326571,0.566798253983613,0,3.24303832136722,3.61770522549588,5.30719062721029,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter_sp._Leaf216,0,0,0,0,0,0,0,0.371564862996922,0,0,0,0,1.04993133716533,4.73475807087483,0,0,0,0,0,0,0,0,0,0.184326383812723
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter_sp._ok626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.371011113112
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Solitalea;s__Solitalea_canadensis,0,0,0,0.0369951709674997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111073846266073,0,5.07848117553979
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Solitalea;s__Solitalea_longa,2.59481697900878,0,1.5626692023697,34.7139622434258,2.47412102241521,5.08373682266418,102.406332829406,58.4724064920523,62.7548898904012,136.581339080894,47.6252266704535,61.5948309462757,53.7176991205398,108.576217047194,32.1265488664361,94.6244743956007,78.0602122974043,116.063019268767,44.5201747541852,99.4174665223486,68.4546032250172,0,1.43714389886301,4.90260303959036
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium_deserti,0,0,0,0,0,0,0.139599674743105,0,0.794365694815205,0,0,0,1.02069274296579,3.18662587983318,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium_faecium,0,0.378994682097733,0.107657794735282,0.0503812099282591,0.357946945414141,0,0.11511872969421,0.297872458018409,0.191617984398172,0.254558424476811,0,0.259410379655532,0.187044135222217,0.194652009979758,0,0.240807901084425,0,0,0,0,0,2.65801347944097,1.32661947345482,4.80636399420172
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium_mizutaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610371804711869,0,0.113272281746824,0,0,2.19563148740913,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium_nematocida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium_sp._B29,0,0,0,0,0,0,0,2.46001564466927,0,0,0,0,0.386181641256215,4.82267135070539,0,0.497185278532066,6.49835498982033,0,0,0,0,0,0.715474656546023,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium_sp._JB170,33.0958558242899,12.0052421685056,32.7441512925994,0.151839075934094,0.350626966980314,0.313241719401287,1.35317476131353,1.60479548190081,0.384999324480989,4.76887097511044,2.40039357669829,11.9576484986887,7.55778794851119,3.57508868022639,0.33725211488965,3.71516361504329,2.37314804439354,2.4188521698922,0,0,0.412567717295145,3.49507826686311,0.636465185271002,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium_thalpophilum,0,0,1.71893612260667,0,0,0,0.459515596029387,0,0.522957415753343,0,0,0,0,0,0,0,0,2.81623502637449,0,0,0.320231132948136,55.731302364002,14.5241355278843,33.03128798
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__norank_o__Sphingobacteriales;g__norank_o__Sphingobacteriales;s__Sphingobacteriales_bacterium_44-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332062388181934,0,3.58505453803522,0.409515099470421,3.41488879484624
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__norank_o__Sphingobacteriales;g__norank_o__Sphingobacteriales;s__Sphingobacteriales_bacterium_UPWRP_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76613345066677,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__norank_o__Sphingobacteriales;g__norank_o__Sphingobacteriales;s__norank_o__Sphingobacteriales,39.3998283622499,21.8246559309807,49.0823303019503,0,0,0.0447488170573267,1.44983010140736,2.66771196991304,2.14499623639408,3.49984368481495,4.35701691232632,7.39421937776056,9.3049129547904,0.858021283254334,0.240894367778321,2.27458996839385,0.93882779778206,1.1353795899494,0,0,0.218913482646403,0.82492530522235,0.036369439158343,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Sphingobacteriia_bacterium_24-36-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01880006965678
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Sphingobacteriia_bacterium_28-36-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54469930221822,0.676590164342435,99.7179652018657
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Sphingobacteriia_bacterium_35-36-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16894450928646,3.65537392124387
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__Bacteroidetes_Order_II._Incertae_sedis;f__Rhodothermaceae;g__Salinibacter;s__Salinibacter_ruber,0,0,0,0,0,0,0,0.301014572554468,0,0,0,0,0.283525761934942,8.55668060325577,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium,73.8970598583754,2.39745686255915,17.4258837028324,1.37026350434219,6.38450366971902,1.45070565058313,5.50489659819631,10.8548490269732,3.87142458517057,0.796950884473154,0,0,10.3579464928825,46.0515673740325,25.6382458600775,1.64659335225781,0.381482377944918,0.184067648782647,11.7805361899185,0.789404306325124,6.10349772404669,978.50184585496,273.25623285126,419.041435890685
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_37-13,0,0.140548335377893,0,0.268290182951298,1.13865269568189,0,0,0,0.51020235683253,0.4956645744894,0,0.203987096314627,2.53341781061032,4.98970332845548,23.6478724301409,0.703335272069752,0,0,0.498674313543945,4.66269824227447,6.00465560467746,0.402755572639581,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_43-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83398878330465
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_4484_249,0,0,0,0,0,0.112961062527455,0,0,0,0,0,0.0616022978914747,0,0,0,0,0,0,0.045233731980756,0,0,12.6039326880241,3.02968693059533,2.29673936644526
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_4484_276,0,0,0,0,0,0,0.644934169865806,0,0,0,0,0,0,3.81677303779023,0,0,0,0,0,0,0,0,0,0.55190121936909
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_4572_117,0,0,0,0,0,0,0,0.109839035712716,0.434791384921948,0,0,0,0.620744624282507,3.7682920869638,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_4572_77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365100836701817,0,0,0,0,4.54211752197342
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_46-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.41520285,26.825041226758,4.0141590883603
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_CG12_big_fil_rev_8_21_14_0_65_60_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_GWA2_30_7,0,0,0.220376425975214,0,0,0,0.471298047209627,0,0,0,0,0.237984945700398,0,0,0,0,0,0,0,0,0,2.96386793198871,0,6.65465508739268
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_GWA2_32_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_GWA2_40_15,0,0,0,0,0,0,0.619571590151982,1.06877084187879,0,0,0,0,3.27169615176613,4.71429671361089,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_GWA2_42_15,0,2.12182648247917,3.08933220191982,0.228108473523109,0,0,0,0,0,0,0,0,0,0,0.253327625470105,0,0,0,24.5913079688191,7.67569096368931,26.2087784385203,29.2211232057031,1.33863000256998,1.52217916955023
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_GWB2_41_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610257795289255,2.77573848565042
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_GWE2_39_28,0,0,0,0,0,0,0.205753251953457,0,0,0,0,0,0.835766238539569,4.17484982598377,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_GWF2_35_48,0,0.311948744375324,0,0,0,0,0,0,0.51020235683253,0,0,0,0.728407648548307,0,0,0.234445090689917,0,0,0.33244954236263,0,0.624841235020754,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_GWF2_40_14,7.81829637588297,5.17156766218744,7.62310802199479,0,0,0,0,0.206783923754809,0,0.132536397091731,0.200135116624973,0.242123814321274,0,0,0,0,0,0,0,0,0.0835385564212529,11.8462671691599,2.88678470119439,1.64130623499329
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_GWF2_41_31,0,1.19284027641963,1.06876857364145,0,0,0,0,0,0,0,0.477005977448122,0.721353332822449,2.08898255684709,1.93240026487677,0.854488519072739,0,0.102782816855626,0,0,0,0,0,0.215013109221085,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_GWF2_49_14,0,0,0,0,0,0,0.133839493989142,0.115437627338849,0.152317693908741,0,0,0,1.1960382869974,1.81045267534571,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_HGW-Bacteroidetes-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7082391529196,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_QH_8_67_23,191.943568329262,36.2140946841107,100.818500674234,27.9014254028256,0.642159501323497,11.186952866483,49.5657272121586,54.7745056462878,19.3905558650116,5.82266643402998,11.8956715387203,20.179251603686,49.075442276492,13.3571740218975,12.0444477210871,12.4743227748551,7.80110031303091,5.37932533127712,89.7081471572508,319.854431618661,199.262922951323,36.7367386369452,3.96324725479988,1.59059171649631
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_SCGC_AAA795-G10,0,0,0,0,0,0,0.0970807597245183,0.251198780617637,0,0,0,0,1.02528506164502,1.39529165252216,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Bacteroidetes;c__norank_d__Bacteria;o__norank_p__Bacteroidetes;f__norank_p__Bacteroidetes;g__norank_p__Bacteroidetes;s__Bacteroidetes_bacterium_SW_7_64_58,0,0,0,0,0,0,0.487981163925013,0,0.370235338586438,0,0,0,1.05715800320285,3.30047124886033,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Balneolaeota;c__Balneolia;o__Balneolales;f__Balneolaceae;g__Balneola;s__Balneola_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2471054202096,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Caldiserica;c__Caldisericia;o__Caldisericales;f__Caldisericaceae;g__Caldisericum;s__Caldisericum_exile,0,0,0,0,0,0,0.771214986343027,0.332589527717524,0,0,0,0,0,4.56411321302189,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Caldiserica;c__norank_d__Bacteria;o__norank_p__Caldiserica;f__norank_p__Caldiserica;g__norank_p__Caldiserica;s__Caldiserica_bacterium,2.62895930767995,0,0,0,0,0,0,0.208597817822833,0,0,0,0,0,0,0,0,0,0,0.179347779432471,0,0,10.2119735325852,3.27612079576337,9.93422194864362
d__Bacteria;k__norank_d__Bacteria;p__Calditrichaeota;c__norank_d__Bacteria;o__norank_p__Calditrichaeota;f__norank_p__Calditrichaeota;g__norank_p__Calditrichaeota;s__Calditrichaeota_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Abyssubacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Abyssubacteria;f__norank_p__Candidatus_Abyssubacteria;g__norank_p__Candidatus_Abyssubacteria;s__Candidatus_Abyssubacteria_bacterium_SURF_5,0,0,0,0,1.12063128662336,1.00114510318451,1.08121316712797,0,0,0,0,0,0.439186964565891,0,0,0,0,0,0.801790072756931,0,0,43.2251495459362,7.7299320736639,12.9534462663686
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Adlerbacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Adlerbacteria;f__norank_p__Candidatus_Adlerbacteria;g__norank_p__Candidatus_Adlerbacteria;s__Candidatus_Adlerbacteria_bacterium_RIFCSPHIGHO2_12_FULL_53_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24633309464219,0,0.115746192631856,0.89528196568678,2.7498363305805,1.42131187518245
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Aerophobetes;c__norank_d__Bacteria;o__norank_p__Candidatus_Aerophobetes;f__norank_p__Candidatus_Aerophobetes;g__norank_p__Candidatus_Aerophobetes;s__Candidatus_Aerophobetes_bacterium,205.29471641592,0.188086742932181,0,0,2.07316788025321,0,0,1.37202397864675,0.352555561182029,0,0,0.156428307005318,0,0,10.8449939271463,7.12259723000096,0.22542140514927,0,0,1.41779446639477,0.136268567211973,0,0,0.12516592640864
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Amesbacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Amesbacteria;f__norank_p__Candidatus_Amesbacteria;g__norank_p__Candidatus_Amesbacteria;s__Candidatus_Amesbacteria_bacterium_RBG_19FT_COMBO_48_16,0,0,0,0,0,0,0.376395027464344,0,0.214180511571335,0,0,0,0.917346151243431,1.75020723649035,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Atribacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Atribacteria;f__norank_p__Candidatus_Atribacteria;g__norank_p__Candidatus_Atribacteria;s__Atribacteria_bacterium_34_128,0,0,0,0,0,0,0,0.393060350938892,0,0,0,0,0.37022372219604,4.81602855270167,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Berkelbacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Berkelbacteria;f__norank_p__Candidatus_Berkelbacteria;g__norank_p__Candidatus_Berkelbacteria;s__Candidatus_Berkelbacteria_bacterium_CG11_big_fil_rev_8_21_14_0_20_40_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33751047584655,0,0.652362501235814
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Bipolaricaulota;c__norank_d__Bacteria;o__norank_p__Candidatus_Bipolaricaulota;f__norank_p__Candidatus_Bipolaricaulota;g__norank_p__Candidatus_Bipolaricaulota;s__Candidatus_Acetothermia_bacterium,0,0,0,0,0,0,1.32076338978506,0.878369559751198,0.751555567549715,0,0,0,5.7577412252198,22.3572840291241,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Buchananbacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Buchananbacteria;f__norank_p__Candidatus_Buchananbacteria;g__norank_p__Candidatus_Buchananbacteria;s__Candidatus_Buchananbacteria_bacterium_RIFCSPHIGHO2_01_FULL_39_14,0,0,0,0,0,0,2.06137837471127,0.222244404035542,0.586494298041133,0,0,0,1.25599262763703,3.70339092818966,1.02751578928996,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Buchananbacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Buchananbacteria;f__norank_p__Candidatus_Buchananbacteria;g__norank_p__Candidatus_Buchananbacteria;s__Candidatus_Buchananbacteria_bacterium_RIFCSPLOWO2_01_FULL_40_23b,0,0,0,0,0,0,3.30190847446266,0,0,0,0,0,1.07298372181367,2.51240962581658,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Cloacimonetes;c__norank_d__Bacteria;o__norank_p__Candidatus_Cloacimonetes;f__norank_p__Candidatus_Cloacimonetes;g__norank_p__Candidatus_Cloacimonetes;s__Candidatus_Cloacimonetes_bacterium,2.06690593845182,1.58771154033786,6.22373423702415,17.4670786179724,1.57661229290459,5.9861572721446,12.5495293812164,24.1081533177589,16.2297129,1.15626580911062,0.476183553349073,1.05616077626349,19.6180273758157,11.2528998183126,7.39279894604656,1.39211877988978,2.25732331225338,0.194223105267206,76.5654223615782,56.0429707833674,140.725019251415,0.512471745875881,1.14475945047364,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Cloacimonetes;c__norank_d__Bacteria;o__norank_p__Candidatus_Cloacimonetes;f__norank_p__Candidatus_Cloacimonetes;g__norank_p__Candidatus_Cloacimonetes;s__Candidatus_Cloacimonetes_bacterium_4572_55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Cloacimonetes;c__norank_d__Bacteria;o__norank_p__Candidatus_Cloacimonetes;f__norank_p__Candidatus_Cloacimonetes;g__norank_p__Candidatus_Cloacimonetes;s__Candidatus_Cloacimonetes_bacterium_HGW-Cloacimonetes-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19105512017146,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Curtissbacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Curtissbacteria;f__norank_p__Candidatus_Curtissbacteria;g__norank_p__Candidatus_Curtissbacteria;s__Candidatus_Curtissbacteria_bacterium_GW2011_GWA1_40_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01099868234017,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Dadabacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Dadabacteria;f__norank_p__Candidatus_Dadabacteria;g__norank_p__Candidatus_Dadabacteria;s__Candidatus_Dadabacteria_bacterium,0,0,0,0,0,0,0.432485266851187,0.373021980106713,1.05029104419081,0,0,0,1.26500546613874,9.39803027991482,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Daviesbacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Daviesbacteria;f__norank_p__Candidatus_Daviesbacteria;g__norank_p__Candidatus_Daviesbacteria;s__Candidatus_Daviesbacteria_bacterium_RIFCSPHIGHO2_01_FULL_43_17,0,0,0,0,0,0,0,0,0,0,0,0,1.79188281542884,4.47543901345461,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Doudnabacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Doudnabacteria;f__norank_p__Candidatus_Doudnabacteria;g__norank_p__Candidatus_Doudnabacteria;s__Candidatus_Doudnabacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_41_10,27.4236539546222,0.125391161954787,0,0,0,0,0,0,0,0,0,0.18198848788854,0,0,2.3354157890561,1.79051691811221,0,0,0,0.164946022887758,0,0.16189194586493,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Eisenbacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Eisenbacteria;f__norank_p__Candidatus_Eisenbacteria;g__norank_p__Candidatus_Eisenbacteria;s__Candidatus_Eisenbacteria_bacterium_RBG_16_71_46,0,0,0,0,0,0,0.159369570877244,0.137457521571115,0,0,0,0,0.647356508464175,6.06318507964406,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Falkowbacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Falkowbacteria;f__norank_p__Candidatus_Falkowbacteria;g__norank_p__Candidatus_Falkowbacteria;s__Candidatus_Falkowbacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_39_9,0,0,0,0,0,0,0.393870510882332,0.509574669252921,0,0,0,0,0.799947685459302,3.82943070347678,0,0,0,0,0,0,0,0,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Fermentibacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Fermentibacteria;f__norank_p__Candidatus_Fermentibacteria;g__norank_p__Candidatus_Fermentibacteria;s__Candidatus_Fermentibacteria_bacterium,0,0.304521393318769,0,0,0,2.02612699454007,2.18816950490184,0,0.996109363339702,0,0,0.883944084030049,20.9764059742662,27.3795045465972,535.759780355331,0,0.157437171850284,4.0231928948207,0.324534077068281,43.6635686301451,23.7885984475758,2.78286371139535,0,0
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Giovannonibacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Giovannonibacteria;f__norank_p__Candidatus_Giovannonibacteria;g__norank_p__Candidatus_Giovannonibacteria;s__Candidatus_Giovannonibacteria_bacterium_GW2011_GWA2_44_13b,3.29342155028037,0.843290012267361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309476376524669,0,0,0,1.49705574115756,1.48205464570248,2.72235889938792
d__Bacteria;k__norank_d__Bacteria;p__Candidatus_Giovannonibacteria;c__norank_d__Bacteria;o__norank_p__Candidatus_Giovannonibacteria;f__norank_p__Candidatus_Giovannonibacteria;g__norank_p__Candidatus_Giovannonibacteria;s__Candidatus_Giovannonibacteria_bacterium_GW2011_GWA2_44_26,0,0,0.579416670541574,0,0,0,0,0,0,0,0,0,0,0.523810745956766,0,0,0,0,0.204932113458328,0,0,7.86252519285574,1.01468989057846,9.34501829324778
